id,driver_id,load_id,bid_id,driver_rating,completion_rate,acceptance_rate,total_jobs,load_weight,distance_km,pickup_lat,pickup_lng,drop_lat,drop_lng,urgency,driver_to_pickup_distance,past_route_success,bid_price,price_deviation,response_time,load_type,driver_score,price_per_km,outcome,label,created_at
369b59fd-03b0-4619-99e8-84b809041baf,6d94f96c-947f-4183-adbd-7960c838a0a3,042b36ac-61cc-492c-88d8-116de1cf57da,04b6a8c9-b88f-4f3d-818e-9dcdbb8073b3,4.27,0.63,0.61,79,16.2,465.17,46.329185,-75.257588,43.610312,-79.753807,3,7.61,0.74,1859.04,0.2,226.18,flatbed,0.3855,3.9879,completed,1,2026-02-16T09:04:56
786dc87c-49ec-418c-b54c-0c4190f8a203,a0450184-7b9b-4eb0-b0cf-656f50bf8238,b96636f9-7fc4-44b1-870b-35fc1d30c6f7,e26f0f3e-8b56-4bb7-a744-33af0eb87b02,4.77,0.66,0.63,96,13.83,3358.93,44.356828,-62.792516,52.206072,-107.437533,2,103.25,0.74,11824.47,0.03,120.91,reefer,0.4142,3.5193,completed,1,2025-04-25T09:04:56
02f15389-a3ea-4be0-8a34-8da351625f54,7a9efe6b-a789-4639-9fcf-c5867388b825,711876f5-7523-4c66-aa37-10a0215a412b,67ec8d0e-fc0d-4cd6-8b86-33fab91ba289,3.81,0.53,0.35,81,3.24,2839.58,45.415142,-76.095775,50.689563,-113.924809,1,84.94,0.27,7242.67,0.11,205.31,dry_van,0.1846,2.5497,cancelled,0,2025-06-03T09:04:56
21261524-5aff-4415-b8dc-33f5cbf49316,846a6ba9-6435-43c2-8db5-bb0db594e2f7,78162ec5-d571-4b22-a239-eff079da689f,ca6f027a-c576-46cf-bb12-38125feea810,4.18,0.53,0.54,151,8.17,1181.22,50.415225,-114.033298,49.540272,-97.536328,1,78.42,0.5,1925.52,-0.13,136.68,dry_van,0.2884,1.6287,rejected,0,2025-09-30T09:04:56
9ad26229-cd15-47fb-b5a9-cb29634ff6b7,3ae9fca2-49d9-4015-9aba-7bfd05b874a4,81f4a4a9-f0d2-46bb-a260-17234e3726e0,f6e9f2a0-86d0-4ab9-a329-2624e871bd83,3.82,0.48,0.35,106,17.28,728.53,49.586191,-97.447927,52.040237,-107.073262,1,57.01,0.35,1860.35,0.05,240.03,flatbed,0.1663,2.5501,rejected,0,2025-09-29T09:04:56
ad21450c-39ff-424c-870e-e0fddd795a19,037188a7-41b2-445c-ba40-a5ca2258ca38,56a98d61-afaf-4e6d-9a5f-7594ade2fe1c,72189552-91bb-4c84-a53e-81b24be8e924,4.75,0.54,0.66,82,27.0,1138.66,49.224181,-97.952718,50.743763,-113.733786,1,58.8,0.43,2678.53,-0.13,201.62,reefer,0.3563,2.3503,completed,1,2025-06-15T09:04:56
6c75bcea-f852-4245-9f9b-359801a8befe,d5bda9dc-0fd0-496f-afeb-68e8e4e9b93d,5efbdc84-e204-4ff5-9f8f-ba6f2a7f326f,0727c536-062c-43c9-ab21-d5edcdc75151,4.63,0.66,0.67,135,13.48,83.44,44.571311,-75.114366,45.021418,-75.960425,3,15.62,0.53,319.36,0.16,132.11,flatbed,0.4387,3.7821,completed,1,2025-09-01T09:04:56
73c0e5f7-0742-49d1-abcd-c3281d9f0592,27400399-48dc-4c9e-a899-a7f1a051f79b,5caa915c-a03a-41ff-ace6-abab16d2f02c,576a3ac4-5f32-439e-9b4b-6a5c3a085f4a,4.05,0.49,0.44,66,8.17,649.62,49.500886,-123.565993,51.170601,-114.788135,1,26.82,0.49,1819.46,0.07,308.23,flatbed,0.2132,2.7965,completed,1,2026-03-14T09:04:56
69ec2bbd-142a-41d3-a598-134f5ab4b4f1,d5d801dc-e6e9-4f7f-abfe-9809609990f3,2d5fc90a-e1a2-4d8b-b4db-6224df8cfa1c,c43d3675-f995-478c-a754-d431ec960d6d,3.94,0.59,0.58,173,10.73,55.33,46.925126,-70.998644,46.974138,-70.273319,1,21.2,0.57,200.0,-0.27,326.02,flatbed,0.342,3.5505,rejected,0,2025-09-26T09:04:56
92d86c53-542c-4380-bd44-bebc045b17a8,134eb336-6afe-4fe2-96b9-b3e2b323b3f7,2add9d8c-01b2-436c-b87a-a2a1fe3447c8,ddafb518-53d2-45f3-bfe2-fc0071b1caa7,3.52,0.46,0.36,92,8.55,3750.97,44.746736,-63.337077,51.11378,-113.827254,1,113.95,0.31,7078.33,-0.09,85.95,flatbed,0.1647,1.8866,cancelled,0,2025-11-29T09:04:56
b6302176-c848-495e-9165-f9a981c366f2,e5321e53-1fa4-4141-ba4c-24b6d09c682f,f974dafa-3c24-465c-bc12-de9c505b2f12,c6357967-5959-45a1-a1a1-7c46d643a537,4.11,0.45,0.39,149,11.4,2989.91,53.549049,-113.701571,45.416916,-73.597259,1,101.18,0.43,8103.07,0.09,158.44,flatbed,0.1754,2.7092,cancelled,0,2025-05-28T09:04:56
697c15b8-2798-472c-b192-dd92cb6bd421,42375ad2-66c5-42de-ad75-4267d44c9e67,b1826e5b-1c99-4192-afb7-8097a6872ee5,00dbcdc9-c3a2-4597-a750-1317a4910910,4.38,0.54,0.66,94,8.18,582.4,46.080445,-72.070397,44.143236,-78.96921,2,24.34,0.7,1579.54,0.02,197.34,flatbed,0.3525,2.7075,accepted,1,2025-09-15T09:04:56
debe140f-39ae-4066-b4e8-fa7b9b6d4c58,0d3fd799-8be8-4154-b201-422fb0b80b5f,845d2cec-8453-4ee3-a0e3-b1ca51377b33,3a2e795c-f70c-430c-8e61-ce0cd32a0444,4.77,0.63,0.57,178,22.12,3842.66,50.792749,-114.369328,44.623484,-62.73586,1,101.9,0.71,12950.52,0.12,105.6,reefer,0.356,3.3693,accepted,1,2026-03-18T09:04:56
7aee7cb3-9b1e-47b8-b7c7-bb7937b90a61,6b341163-c406-41c4-9228-69782c4b6a5c,2aad168d-8e61-406d-a1e4-26304485e902,1e236f2d-5a8b-47b3-9385-6540f6578254,4.53,0.57,0.45,189,24.55,2726.93,43.2757,-79.772401,50.803507,-114.419285,1,76.62,0.78,4913.92,-0.12,85.37,dry_van,0.256,1.8013,rejected,0,2026-03-04T09:04:56
a9ace4ab-525b-4bd1-a5b1-adf0f38d3759,02c9f485-11b9-4209-9457-d956920593b1,a2632a39-3b61-44de-bba0-c2785914d92b,80bbe788-5c6a-4986-8c28-6baf0510c88b,3.81,0.45,0.49,59,6.3,435.85,45.27382,-73.071237,44.202948,-78.380703,2,13.04,0.51,1309.53,-0.01,101.24,reefer,0.2186,2.9977,rejected,0,2025-07-15T09:04:56
3c11e1b9-b450-4d77-a8c0-3b960049db7e,27560d30-ad42-4293-984a-5fcf7e1e42a7,82cbfca2-fb3a-4407-9beb-89b587d01a25,a94260bc-1ff6-4e60-b83f-f83fcfbc7ae1,4.28,0.55,0.47,53,2.96,563.97,54.015289,-113.75283,52.481018,-105.667655,1,47.38,0.64,1263.46,-0.22,146.54,reefer,0.2596,2.2363,completed,1,2025-06-19T09:04:56
3d7e11d5-a540-4b9a-b7b0-491bf15b209a,ceaec42d-f6ee-40d9-9cda-6da17d2e3a52,1d0a42dc-1542-433d-8a76-34f6a7d1c7af,1d42b10e-b409-434d-9c15-eeea931f328e,4.17,0.59,0.61,156,13.21,756.98,45.626747,-73.234749,44.165908,-63.842232,1,35.13,0.56,1749.85,0.02,242.4,flatbed,0.3574,2.3086,completed,1,2026-02-09T09:04:56
c88f9b4c-e5a0-4247-9716-29265fbffa2c,2fda8e43-63d8-4568-89f4-5d044cc7e17c,d81af777-d8e9-48e1-8088-e751ce40886a,26995a96-c332-4896-8775-cad06b3aff5f,3.89,0.54,0.35,121,20.54,105.02,46.46167,-70.141448,46.824602,-71.411603,1,12.5,0.59,358.7,0.03,127.9,reefer,0.1877,3.3833,completed,1,2025-08-03T09:04:56
f71146a7-47d4-471a-a804-597789cedeb3,c615a6ea-6ec0-4e8d-b77b-0b5722030685,32d7b6dc-2c11-4ce2-a664-c2a2bd97f926,14bb3fc5-1fc6-4c07-a5c7-15868242d591,5.0,0.67,0.68,373,24.29,509.95,43.825652,-79.364143,45.367827,-73.296522,1,44.54,0.71,1098.88,-0.03,138.98,dry_van,0.4583,2.1507,rejected,0,2025-04-22T09:04:56
e8c4fe4a-eff1-4750-80d9-8d6bdd43c4a2,a01be363-ee34-4b40-a141-6277975278fb,b0dca628-f11d-470b-8580-f7a874d6797e,c93de5fb-b9b5-4d6b-8b87-b5ea2f4b721e,4.13,0.57,0.51,311,21.16,3201.57,51.38909,-114.573909,46.627976,-70.592298,2,180.0,0.55,9518.07,0.17,111.38,dry_van,0.2935,2.972,completed,1,2025-04-15T09:04:56
a7ce9d9e-f18c-4f3c-945e-2de0bd9c7dac,576afe52-69cc-445f-9c79-2d4ff90f6ee6,a168abfa-5cc5-4090-a1ee-6c5fc2b1b6b4,947ef636-6a98-4775-843f-503c06bfe642,3.64,0.52,0.42,87,10.69,544.71,51.923633,-106.367284,53.354027,-114.092971,2,1.0,0.32,1804.16,0.21,416.56,reefer,0.2145,3.3061,rejected,0,2025-10-07T09:04:56
932229d8-7beb-450b-a17b-8a947592ec82,c1b8bfb8-0c22-44e6-9173-f6cf002968e8,38e0291a-5b77-45d9-a736-b3112a083a6b,a3f250fb-2251-4ef4-98b3-1b243498e5c7,4.99,0.68,0.7,102,12.76,162.45,46.42094,-71.518276,45.419552,-73.04748,1,5.08,0.8,444.24,0.2,170.88,dry_van,0.4749,2.7179,completed,1,2025-11-20T09:04:56
589dbbaf-2810-4247-a67b-3dd9fedf3515,b9897e22-e950-4e0c-922f-dc75bc7f4df5,86061cf5-f5ca-4516-9cdd-40e489545a75,8492c9a3-625b-4a45-ab8f-da2eb0af5fbd,4.11,0.45,0.35,63,23.14,1245.36,43.635068,-79.472928,44.242962,-63.918945,2,94.99,0.3,3234.66,0.02,129.67,dry_van,0.1575,2.5953,accepted,1,2025-12-23T09:04:56
553c897d-daec-4f75-a00b-05fe96d5abed,4f226c01-1845-4d7e-83b2-3ee91e5534c2,491be195-016c-406c-95de-5ca8df404614,2a2fbc6f-b643-4bac-ac46-6181fe887f66,3.88,0.54,0.52,158,18.95,569.16,45.73123,-73.792064,43.351882,-80.153876,3,45.86,0.52,1835.48,0.25,212.25,flatbed,0.2847,3.2192,cancelled,0,2025-07-22T09:04:56
63252c30-838c-4d3f-acfc-439a9e65924d,09bf76f1-e12b-4b3a-82e5-2497b01705e9,ad20fc5d-6797-4956-b16e-fb4ed818725f,9441de59-6896-4240-a74f-aeb9b155f8b8,4.69,0.57,0.51,41,18.29,3693.47,49.210419,-122.765373,47.086605,-72.127694,3,180.0,0.66,14536.78,0.1,170.79,reefer,0.2925,3.9347,completed,1,2025-09-22T09:04:56
356aceeb-eab6-4c3a-b8e7-14c5df3efdda,006c2fea-d326-465d-ab97-e5f1fab80d6a,7eb46825-21ff-4ef7-af8f-a071dc44f1e1,18bbe836-bdd3-48a8-be57-1e9a52767032,4.35,0.57,0.58,159,2.58,2505.58,50.03812,-97.264411,44.820988,-64.56533,1,82.88,0.5,5636.77,-0.05,190.07,reefer,0.3311,2.2488,accepted,1,2025-08-08T09:04:56
9d6a2ee4-3f10-4038-b6e5-136a4b272366,7e513197-f269-43f1-99bc-d58d2ba83ed3,1fa5090a-b685-4061-9619-28cca476eacc,1fcab4bf-ead1-4e3f-9bb6-fc851f7535da,3.89,0.59,0.41,109,14.11,2019.4,46.939245,-70.813557,49.697574,-97.962222,1,112.43,0.52,5908.66,0.08,266.69,flatbed,0.2406,2.9245,accepted,1,2025-04-12T09:04:56
4662b7ce-108b-467a-badb-937f9b987b55,9bba74a2-0dbe-4861-a74e-49992d4e6c26,6ad9e391-c968-4b53-8ceb-6add2e582c5d,12b7661d-61eb-4229-b6ba-afa2c3cc02f5,5.0,0.65,0.59,58,9.12,629.69,45.161359,-72.393795,43.693159,-80.056019,1,19.17,0.66,1451.06,0.19,147.39,dry_van,0.3843,2.3007,completed,1,2025-06-23T09:04:56
f9b7c0cb-bd0e-4471-8b52-d47022937b64,7ed4d432-61ea-43b8-8736-baf573b3577b,88973a33-fc8f-4e00-9645-300960a35f25,d2ee7eeb-405f-4a4a-930d-1631adfdc68d,3.67,0.45,0.35,66,9.87,2182.49,44.067844,-79.192863,52.187176,-106.212222,2,164.85,0.49,8987.3,0.35,316.67,reefer,0.1575,4.116,rejected,0,2025-05-06T09:04:56
5c977d63-7ae6-4e30-9da0-5e53923ec0d2,a9ee3e2c-fcd8-49e4-8fa5-e55867fe7328,ff1adfad-7d2e-455a-8449-c048f432be2a,f393dc42-a266-4d46-bb3f-5eef93e3d055,4.32,0.56,0.47,51,5.48,2622.02,51.052879,-112.961827,44.056705,-79.22972,2,172.53,0.51,9761.53,0.2,320.85,reefer,0.2624,3.7215,completed,1,2026-02-03T09:04:56
8637ef59-5b8f-4b7e-b99e-73b6b8da41d3,b20bb316-ac34-4b81-b6dd-bcab8e9292b9,506a6e1b-88e2-4b13-b76f-b2bc6d810eaf,9ccba780-74a1-471a-8e7f-563416e1b46b,3.49,0.45,0.35,193,11.44,3714.15,49.206764,-123.160744,44.939349,-73.614673,3,91.07,0.47,14684.72,0.34,66.62,reefer,0.1575,3.9527,cancelled,0,2025-12-08T09:04:56
81b557d5-54b0-4ff1-a481-6ce51d263a07,48b13506-2a0d-4c3d-9956-9b2d05a2bb3b,330a7a7f-5860-4405-b1a7-f4c3d3eabbd5,017fd92e-c5e6-4f6b-84aa-aa7a0dd47f92,3.65,0.5,0.39,170,7.33,2997.44,53.446188,-112.717333,46.928124,-71.200558,1,144.92,0.29,11984.11,0.35,38.35,reefer,0.195,3.9968,rejected,0,2026-03-28T09:04:56
3a1dae1b-ca85-41f0-b989-c539ecbd0909,093bbc9c-22c0-4962-8896-ba20b0dc71f7,c3da31f7-c4be-4b9c-8126-eb26cedac133,25ca054f-a379-48d8-be7e-157eb3801b73,4.41,0.54,0.53,99,5.96,98.27,48.696207,-121.985805,48.924082,-123.28243,1,1.0,0.64,436.99,0.27,123.23,reefer,0.2895,4.402,cancelled,0,2026-02-19T09:04:56
fed4a05a-55e4-43a3-bbd7-a2d198e10419,36ad6054-d8c7-4317-a364-f98cc0123b99,63705889-aa37-4af5-b6dd-a29d37112bfc,c9378ebf-fc36-4535-b84e-0ecb55b05d3f,4.05,0.47,0.4,55,12.5,254.13,50.651832,-114.881125,52.829388,-113.760044,1,3.01,0.36,770.65,0.2,269.96,dry_van,0.1887,3.0206,completed,1,2026-01-09T09:04:56
fe0a380e-c7d0-4812-8297-d72f0b65ba65,4f6e5d21-3aea-4515-b50a-655418dd4d58,7f77d07b-fed7-4ed6-acd6-7cb1ccfcd12f,3d249e1f-bec5-4388-b067-9d39815df5ac,3.65,0.5,0.44,215,11.5,99.0,48.788876,-123.618595,49.677544,-123.702517,1,1.0,0.43,230.6,-0.06,258.76,dry_van,0.2202,2.306,completed,1,2025-12-19T09:04:56
f93c1a5f-9df9-4154-ab06-1c2e52bc8c48,f474db2e-0eb7-4f24-ad0d-a5da5e6081af,882b0317-afd4-472c-94df-dc1c1c36ec2f,0d8b6472-a81d-4340-9356-37f32657ae2c,3.28,0.5,0.35,34,6.97,3226.53,52.123785,-106.577219,44.763474,-63.543643,3,141.94,0.0,10888.31,0.13,97.31,flatbed,0.1743,3.3736,cancelled,0,2026-01-09T09:04:56
b9aca4e4-2534-4f13-82cb-94ccd5b26acc,f5d6adb0-dc10-418a-9139-7206db922583,4b9e6adf-1eef-4417-b11e-603e3ae310fc,02f9afaf-db03-49b5-b609-83954f42fc4f,4.29,0.53,0.46,70,15.94,2553.43,50.330859,-96.497944,44.593434,-63.290018,2,158.51,0.65,5989.59,0.07,190.77,dry_van,0.2434,2.3448,rejected,0,2025-07-09T09:04:56
dfe747a9-e25a-4a1c-858a-1d03b0a621db,4f231cc3-afb0-4f25-a772-1cac26bbe716,c4b25c1e-4b29-4e3e-8349-f6eb037fad6d,2f7579e0-d137-4f56-91ea-399fb580d077,4.1,0.53,0.51,76,8.87,3731.85,47.103237,-70.835405,50.336662,-122.52235,1,180.0,0.49,6408.58,-0.23,237.97,dry_van,0.2696,1.7168,rejected,0,2025-11-03T09:04:56
ae94fd9a-b5b6-49c1-849c-395f204bc3a1,91ce7dde-f678-4786-957d-d9cf48ca4752,b323147b-0799-41e7-814e-734adba4db7b,39384562-9e5c-4dc7-a115-56c74cb9a676,3.82,0.45,0.36,63,25.35,750.0,49.301501,-123.695491,51.194503,-113.561349,3,47.19,0.31,1870.29,-0.13,169.4,dry_van,0.1627,2.4904,rejected,0,2025-08-23T09:04:56
9b7f1ba5-a7b9-4e06-932e-dcc9afa081ec,d7eb1347-ebd8-46cf-a6ac-8c32b40f06aa,9bb88ed5-5011-48aa-bcfd-4754cf4753e8,5820f640-e4b1-46d2-9454-852eae6a47cf,4.53,0.53,0.55,156,8.29,1011.55,44.514988,-62.875957,45.604718,-75.676018,1,77.06,0.62,2457.07,0.07,213.55,dry_van,0.2867,2.4266,accepted,1,2026-01-03T09:04:56
9d13bc0a-c1f4-4989-8dd9-d7f72223e1a5,a85744b1-b22a-400e-9b25-87ff91544086,8269af37-44d3-4047-915e-1b82dcdfb5c5,3892d30d-8364-4503-8bfc-4083356e8f3a,3.89,0.49,0.53,134,20.3,694.34,51.562033,-113.753164,49.114998,-122.763401,2,22.51,0.53,2122.51,0.22,134.07,dry_van,0.2611,3.0525,completed,1,2026-02-08T09:04:56
de591706-7fee-4451-b1f9-98109ff3ba41,322d4c90-8392-4923-9ff7-94b433e27e47,ec0c8ebf-f942-4d88-88a4-06bfac728d03,ed49e411-2894-4e36-8861-773db54ab1a3,4.66,0.52,0.42,90,4.52,2557.96,51.627655,-106.439758,46.8867,-71.586854,2,170.87,0.54,4429.62,-0.19,42.13,dry_van,0.2174,1.731,accepted,1,2025-10-29T09:04:56
cc2af6b8-b13c-498c-a232-d98f29974961,c163f5c8-48e4-49e6-ade4-6d8fd5aebd97,218ed223-f652-48ca-85ea-9b7e31172f71,ba42fce7-cab4-4044-93d6-316637bd6d7f,3.51,0.47,0.43,91,10.11,90.2,44.37077,-63.110957,44.195572,-64.21728,2,15.52,0.37,228.71,-0.07,192.6,flatbed,0.1994,2.5078,rejected,0,2026-02-08T09:04:56
ddeae46b-3a35-4f78-af00-e4df9ba1a805,ba6fc79c-f30e-4622-838d-637f56823927,12f25ea1-f9cf-4bee-9e49-018d17493e37,e1da1a33-56ac-492c-be57-5d9f6319a940,4.07,0.47,0.53,100,9.29,2565.34,52.424439,-106.369167,46.721332,-71.507091,1,85.17,0.38,4505.94,-0.06,215.96,dry_van,0.2512,1.7558,completed,1,2026-03-23T09:04:56
36f0490e-ebcb-4364-89fb-c7f7c894a953,5ac6b32c-7abd-433d-82ef-7dbd82951c0b,c1d253ad-12ff-4fec-a380-89e4649f3340,c0c3fc46-c4e3-4dfd-a542-8935f80cdc9d,4.21,0.45,0.55,94,28.0,1895.49,47.270629,-71.762518,49.949645,-97.356203,3,35.02,0.48,5678.54,0.05,167.39,dry_van,0.2484,2.9942,accepted,1,2025-06-30T09:04:56
58af816a-a590-42fa-8db6-a28a58b34a47,bf6cafe3-2674-4961-b46a-454e849b7449,3c6fd496-4d81-41e4-91e2-899a5a14fe2a,c9c7538f-c074-4383-93f4-fdd1afa0b81b,3.51,0.47,0.44,64,15.61,123.34,47.836072,-71.11082,46.932728,-72.061549,1,14.65,0.34,330.16,-0.02,197.55,flatbed,0.2041,2.6553,rejected,0,2025-07-31T09:04:56
93ccbcd8-cd6f-4d51-84c5-1b8c461ce987,c1e013f3-4c6d-48dc-b7b8-49882966fa2b,ef6d1a47-23b4-488e-af34-4a4c5a395e60,a8c60520-b572-402f-b0f4-0abe8e8e0f75,4.5,0.5,0.47,64,10.21,3217.61,51.795975,-107.096398,45.400284,-63.718479,1,63.77,0.57,7994.69,0.0,269.69,flatbed,0.2361,2.4839,completed,1,2026-03-26T09:04:56
a930e520-42cb-4b07-a102-6f782a6e75ec,726e3fa3-0abd-47f9-830a-7c2defb016ac,40dea8fc-5901-4afd-b7bb-6cd1d172701c,a2252dfa-5bfc-49cc-b3f2-c348e0cf618c,3.93,0.53,0.37,86,11.73,453.78,54.41238,-113.452697,53.091395,-106.919115,1,17.02,0.28,1176.76,0.02,155.6,dry_van,0.1961,2.5875,accepted,1,2025-10-12T09:04:56
e427a157-f2c8-4673-9cae-53d0c21ad7e8,ddb254e8-86ea-4031-bea6-c3c765f2e60b,4b91849c-e027-4232-86e5-148f2951ffa7,3185e574-790a-4a4a-b889-6075ca218e30,4.63,0.61,0.53,76,18.4,58.42,43.964727,-79.955001,44.455822,-79.694694,3,13.69,0.57,200.0,-0.01,255.27,flatbed,0.3182,3.3659,completed,1,2025-05-25T09:04:56
ee04ad17-9aec-4212-b02a-de302c64bd12,62610d67-a365-4b5d-a19d-b6e9a579096c,ce0a2746-c722-4a08-b9f8-da4593924f66,25859629-500e-4158-a5a0-23b98f9db0e8,4.18,0.61,0.45,30,24.54,1783.72,49.308098,-97.699006,45.618932,-74.502359,2,44.14,0.56,4595.36,-0.03,138.76,flatbed,0.2717,2.5748,rejected,0,2026-01-15T09:04:56
2626d0de-a010-41a4-a3aa-7206ba7a3a6a,b07ee440-1c7e-440a-a9ab-9749965106c0,6d9c60db-132f-4072-9f86-e34d76411830,260949c5-c287-4bac-b647-0cfc792b4ac4,4.22,0.57,0.62,111,16.04,3109.54,51.452564,-114.688119,45.290343,-73.005595,2,86.33,0.65,7015.82,-0.15,131.0,dry_van,0.3581,2.2555,completed,1,2025-07-24T09:04:56
7ea1a1d3-1b99-44d3-bff7-0c5e74c4e05c,886f64d3-f6ac-4673-abb1-a9f9934d311e,dd663fb8-aa7a-42b0-8dd1-a3ca8ce49a9e,9e4f7ed4-b04d-49d5-ad8d-ba65b5833bda,4.55,0.59,0.62,103,14.06,1260.93,42.824761,-79.341294,44.961516,-63.861168,3,46.08,0.48,4446.72,0.1,168.91,reefer,0.3669,3.5237,rejected,0,2025-08-23T09:04:56
f9edcd52-098d-4085-aa18-b7ba7a0deda6,eeb8b408-8257-486e-8616-09062fb3354a,1ce32ba1-85f5-41ab-9ebe-c9b21b28ba61,1e067ac5-d566-4491-9316-56ce357e2102,4.98,0.65,0.72,310,7.9,1223.19,51.204533,-113.893687,49.203339,-96.952702,1,19.76,0.93,3427.62,-0.06,142.43,reefer,0.4659,2.7999,completed,1,2025-09-23T09:04:56
c1ceef96-8099-492e-a818-53a05b26e747,9536c1ac-71e4-43db-953e-63106cb068ca,ca6b1741-3fb6-4547-9ec2-8c26a61cd3a9,89eba3ff-0a01-4cc9-bf7f-262743eb9c20,3.88,0.5,0.59,137,5.22,1858.81,48.919531,-123.004985,49.818846,-97.243672,1,138.72,0.38,3896.49,0.0,174.73,dry_van,0.2945,2.0951,rejected,0,2025-06-15T09:04:56
f8eac0f0-6cdc-4b52-b9b4-fc0421715451,ae5abab6-15d6-452e-935a-7e4cfe9b245f,df1a1a51-eab4-491d-8070-2c5c1d8a9611,1926458b-0bea-42e8-afc5-e6d776a3a269,3.7,0.45,0.39,146,10.24,4200.0,49.334517,-122.65618,44.978742,-63.820352,3,178.91,0.62,14513.39,0.18,57.71,reefer,0.1756,3.4547,cancelled,0,2026-03-23T09:04:56
f29280dc-753b-46a7-a389-080000762355,a9e79854-656a-4960-b246-6c9eefe5a696,b8607a7c-5ac9-495f-a134-8ab01d63cac1,93954acc-789b-4f29-8929-d8a8bbf12fba,4.32,0.64,0.48,205,12.84,240.96,45.078128,-74.220987,46.692159,-72.143345,3,12.75,0.62,842.74,0.04,161.41,flatbed,0.3086,3.483,completed,1,2025-11-13T09:04:56
b1074c85-3bf7-472f-af98-d882c740e99f,2e335050-8592-4262-ac6b-c24fe393fe41,c1bfbefc-9e0c-4f82-a3f8-c85ef783fa6e,c93c3d1c-ea57-4c52-9c88-413ce8a02baa,5.0,0.73,0.67,273,5.51,3690.3,53.479514,-113.377255,44.832367,-63.201217,1,105.81,0.75,6956.62,-0.06,243.33,dry_van,0.4913,1.8846,rejected,0,2026-01-14T09:04:56
0cf18d60-069c-4da8-b6d8-253006f6b667,c694afe8-fd80-48bf-8633-2c448647f6c4,23b6cf0e-d8ee-49da-bb19-380965473c95,22d9d9f2-1c92-44aa-9cf5-ace0cd196a3a,3.51,0.48,0.38,105,6.9,1804.14,45.71389,-74.174701,49.5889,-97.674517,2,119.06,0.47,4568.22,0.09,167.37,dry_van,0.1833,2.5307,rejected,0,2025-06-03T09:04:56
ca152511-cc2d-4f40-b1fe-acd1f60f4949,a2777366-49d3-4d7e-b5f7-2d05754abaa2,26a09f7d-5a08-47b7-ac1a-8c96186a47b2,6500a4b8-6b9e-4648-ac91-47e0c512de2f,3.58,0.48,0.38,131,7.71,3637.35,53.366755,-113.339562,44.853032,-63.965709,2,90.49,0.41,14509.87,0.35,173.96,flatbed,0.1842,3.988,cancelled,0,2026-02-18T09:04:56
0417779a-c921-486f-8801-a56a6a61ec17,a84fc561-f253-4eae-ac62-6b98665c1680,71df2744-1c5b-4497-8c03-473821ba3472,6c0b6781-83eb-40d8-b208-b23b1567fe02,3.89,0.45,0.48,58,12.68,900.56,48.866661,-122.658585,53.757562,-112.3048,2,42.36,0.44,1907.65,-0.13,152.14,flatbed,0.2155,2.1159,rejected,0,2025-04-16T09:04:56
3f52ecab-6eb3-4fab-b881-4cc6e4d5f2eb,b33a662d-19ff-4a34-a9fe-752e2684d200,2fab0eec-f1cc-4307-a594-c71dfed46807,114aab3f-f9dd-45cf-ac6c-52818400e4e9,4.58,0.6,0.59,68,10.78,324.0,45.706859,-75.16977,46.339012,-71.072849,1,19.15,0.42,998.58,0.12,237.41,flatbed,0.3564,3.0726,accepted,1,2025-04-11T09:04:56
74a1cd11-c29f-403c-a9c1-6c022fde80f0,bad2c249-49d8-4022-a0d2-904df78844f7,894fa4ee-2af5-4b32-93f0-922784896afb,5f25f675-a5c8-4d92-b253-8feb2287c10b,4.33,0.45,0.44,69,23.49,3093.41,47.015568,-71.157421,53.977028,-114.259453,2,156.25,0.5,8191.92,-0.09,44.46,reefer,0.1997,2.6473,rejected,0,2025-05-06T09:04:56
e028e60b-c8ce-4c1b-87ee-2a0fc892c35c,d6a17218-158e-4a87-8b2f-61e9bc0d29e5,f60d672b-ccb8-4e69-bbff-940564d6c1d6,606f84eb-914f-4a41-9be8-940dd477be68,4.45,0.55,0.49,61,27.0,1260.3,52.471283,-105.770541,49.533252,-123.217479,1,83.44,0.54,3356.48,-0.06,150.35,reefer,0.2703,2.6611,completed,1,2026-01-12T09:04:56
567530c9-bd79-47e8-acf0-a9b9354d8c5f,5cc15d8f-ecb7-4bd7-af39-3f9a5372499e,ab28c462-2920-406f-9b93-f9b7fd0614e1,f4f5579c-3fe4-41d0-a349-cf13c5faeca6,4.5,0.68,0.47,322,19.63,2541.54,43.535002,-64.634716,49.598403,-96.984582,2,113.72,0.47,6897.99,-0.05,273.63,flatbed,0.3206,2.713,accepted,1,2026-01-09T09:04:56
b92b56a4-d976-4e0d-a37e-397938695e89,b4a9f4d0-dff0-4516-84c1-12d8ee09822e,656e3e61-b20d-45f9-97b3-f24c07c1d6af,17d4642e-5422-4ba2-a40c-6c805c24c321,4.06,0.48,0.39,102,27.0,841.79,46.588103,-70.220921,43.43886,-79.969859,1,67.65,0.6,2975.71,0.17,145.63,reefer,0.1881,3.5308,accepted,1,2026-04-01T09:04:56
